freq,ampl_A,ampl_B,ampl_C
752,0.033368208,0.042876035,0.021794371
753,0.038140144,0.03483966,0.030188395
754,0.03756572,0.042280097,0.029350657
755,0.032415062,0.04252237,0.026016273
756,0.035738874,0.040531795,0.029349504
757,0.03336627,0.04417576,0.029290376
758,0.034417827,0.0431089,0.02258186
759,0.039535258,0.039112166,0.029436683
760,0.032449875,0.038965765,0.02870065
761,0.03251321,0.045526028,0.030384012
762,0.036513012,0.038372695,0.028749457
763,0.03325136,0.038471706,0.030006051
764,0.03902653,0.03849592,0.02867768
765,0.0362411,0.043260407,0.029976765
766,0.040859528,0.04110323,0.033368066
767,0.036197226,0.04126775,0.030448347
768,0.037199065,0.039802458,0.025983708
769,0.034164745,0.04595476,0.031556632
770,0.033460367,0.0437484,0.03428743
771,0.04047792,0.04047646,0.02893508
772,0.04307288,0.04214707,0.030909814
773,0.03361466,0.0407229,0.029741354
774,0.030759767,0.043951187,0.030226262
775,0.03672074,0.04783743,0.02857929
776,0.040061474,0.039136138,0.031817026
777,0.03094001,0.0488666,0.03846786
778,0.03312802,0.045018464,0.036224343
779,0.035358984,0.044191975,0.033501543
780,0.04165323,0.04432243,0.031697333
781,0.039010253,0.04438934,0.03167496
782,0.038408957,0.042396367,0.030545566
783,0.032550845,0.044851005,0.03587399
784,0.047281146,0.04272237,0.032332
785,0.03743603,0.046212666,0.03732071
786,0.035783295,0.04887816,0.034797296
787,0.03703986,0.049351696,0.033822924
788,0.040481593,0.04781881,0.031697854
789,0.042078096,0.04416429,0.034048617
790,0.040712398,0.047224656,0.033312157
791,0.040266003,0.050145376,0.034110688
792,0.040481057,0.043906026,0.039049413
793,0.042889632,0.04522712,0.037111443
794,0.039383236,0.04471905,0.036787678
795,0.04293841,0.04907821,0.037629414
796,0.043306537,0.050646264,0.034270033
797,0.044080336,0.05154704,0.031618945
798,0.041762054,0.048085995,0.036384974
799,0.04381509,0.046778865,0.03283843
800,0.04132434,0.05114427,0.036879823
801,0.046112604,0.050999373,0.035319567
802,0.044581242,0.048,0.03743138
803,0.044043005,0.046988536,0.03463707
804,0.043071676,0.05259437,0.038298365
805,0.04213682,0.047334686,0.03967891
806,0.043622717,0.050957896,0.034304306
807,0.04152357,0.047390785,0.036805067
808,0.045082945,0.054986894,0.0428641
809,0.05146378,0.05706805,0.04443992
810,0.042923354,0.04443824,0.028455384
811,0.044097,0.04649931,0.03310454
812,0.045849886,0.051064685,0.039911002
813,0.04803104,0.055012286,0.041572217
814,0.04754098,0.052404992,0.044204324
815,0.04362067,0.0535383,0.045338295
816,0.05285089,0.05781908,0.04894851
817,0.04371972,0.0496201,0.041808885
818,0.050605863,0.05461287,0.041158948
819,0.045298442,0.052972153,0.035896506
820,0.045029275,0.057670973,0.042213503
821,0.04692278,0.052907698,0.045881264
822,0.0396585,0.05287549,0.043637417
823,0.038027897,0.05518385,0.042765014
824,0.07878277,0.05879417,0.05147655
825,0.039493456,0.06193524,0.03609602
826,0.05490527,0.055516403,0.048239477
827,0.052126434,0.049575377,0.058340654
828,0.05241597,0.06758898,0.045648653
829,0.059747607,0.068664804,0.052064322
830,0.06767557,0.07211027,0.055617604
831,0.037125047,0.037919242,0.047863353
832,0.03596629,0.05310521,0.026736388
833,0.04788619,0.06081061,0.03682675
834,0.03545463,0.05429065,0.035518955
835,0.053412993,0.05177431,0.054089736
836,0.047488287,0.058112603,0.04065715
837,0.042411026,0.0594591,0.042494603
838,0.056498617,0.05660526,0.045102924
839,0.048742827,0.05761541,0.043558143
840,0.06584788,0.07340559,0.07226718
841,0.055240534,0.06871598,0.05014036
842,0.0527738,0.07021766,0.051194444
843,0.055298384,0.057852425,0.049865134
844,0.053305022,0.069699615,0.057372075
845,0.05566198,0.06614684,0.053782195
846,0.054903366,0.06436997,0.049282227
847,0.032677885,0.09421444,0.068245344
848,0.06783603,0.046531104,0.051049527
849,0.059323657,0.056566086,0.044824477
850,0.06393936,0.068465814,0.05647969
851,0.05728499,0.0667655,0.04676222
852,0.067327775,0.05699956,0.051410217
853,0.06921951,0.059776023,0.053529218
854,0.05216657,0.063215375,0.04932194
855,0.06696592,0.063301146,0.04815238
856,0.05726963,0.07343378,0.05310827
857,0.054685745,0.07624952,0.058509544
858,0.060741782,0.06820365,0.0487449
859,0.06083147,0.07918049,0.056406293
860,0.059063762,0.07026578,0.057475816
861,0.07145094,0.07412768,0.053815935
862,0.056895893,0.07865564,0.05165324
863,0.066577606,0.067623235,0.064687386
864,0.061667506,0.07600892,0.061196286
865,0.0629495,0.0823202,0.058756094
866,0.05960357,0.08285696,0.05358309
867,0.06504831,0.08092259,0.05641813
868,0.060299814,0.076753795,0.06018171
869,0.06369582,0.078929655,0.06370742
870,0.069977984,0.076467685,0.07018455
871,0.06470922,0.060908653,0.07891509
872,0.063638665,0.073767826,0.07169865
873,0.07856596,0.08490844,0.05268476
874,0.060172394,0.09173026,0.062332053
875,0.06756777,0.07603319,0.06881158
876,0.077313796,0.07622026,0.0648133
877,0.06903977,0.085857086,0.064756095
878,0.076962605,0.07889996,0.06460078
879,0.060370024,0.08923942,0.07759653
880,0.087902665,0.07263029,0.06711255
881,0.07622385,0.07430681,0.06936011
882,0.078289494,0.07827207,0.07637586
883,0.076362915,0.07313911,0.07618602
884,0.078184426,0.10066551,0.056211926
885,0.081557654,0.089766435,0.06795099
886,0.08108199,0.101390965,0.051530547
887,0.08227395,0.092421494,0.062410124
888,0.08520247,0.092972785,0.0704581
889,0.0985802,0.10491857,0.07072465
890,0.07268879,0.070233904,0.08225088
891,0.06418148,0.07402533,0.07665985
892,0.084771305,0.08695965,0.079298824
893,0.09865899,0.11085008,0.09806854
894,0.07799539,0.09273744,0.058147263
895,0.09238319,0.112488344,0.087307744
896,0.108721405,0.110436924,0.09047304
897,0.0775454,0.10104616,0.092769146
898,0.09334554,0.10286379,0.08298069
899,0.10919951,0.11201468,0.09796573
900,0.09838454,0.10097224,0.08730916
901,0.1005,0.10827396,0.08460387
902,0.09098966,0.10254525,0.07976892
903,0.0873158,0.1132097,0.09503836
904,0.1011554,0.11495319,0.10148082
905,0.1158025,0.09714411,0.10165337
906,0.09568637,0.11628486,0.09357574
907,0.10206538,0.11147798,0.0990697
908,0.11893679,0.12367398,0.10626424
909,0.123026334,0.13731691,0.10433379
910,0.12914674,0.14374305,0.12042604
911,0.18555382,0.1784008,0.16101225
912,0.09359939,0.107964076,0.08671941
913,0.043682035,0.05154225,0.03647673
914,0.076433025,0.09688664,0.07285254
915,0.12511028,0.13362654,0.102330774
916,0.11448524,0.11270585,0.10583259
917,0.086011104,0.10358171,0.08474161
918,0.09825222,0.1098083,0.094949804
919,0.08661599,0.11693847,0.086379744
920,0.19819212,0.17487444,0.15111014
921,0.12490071,0.13852905,0.09906425
922,0.09180815,0.1381931,0.08272277
923,0.11792481,0.12816596,0.10624583
924,0.13613887,0.124556266,0.11577866
925,0.11873606,0.12989372,0.109958306
926,0.14377007,0.14731555,0.1095904
927,0.13981663,0.13801332,0.1178552
928,0.13007657,0.13676323,0.122745134
929,0.14814416,0.116738155,0.13089028
930,0.0727578,0.18727413,0.13238576
931,0.1349846,0.13407579,0.14195985
932,0.12997368,0.15855752,0.11700181
933,0.12614866,0.15991461,0.1341485
934,0.1420684,0.1555652,0.12579836
935,0.13572195,0.16974343,0.13397123
936,0.13407324,0.1762663,0.13892303
937,0.1302783,0.17968538,0.14195362
938,0.15260649,0.16747968,0.14423716
939,0.15474546,0.17875342,0.13622126
940,0.16568193,0.16710451,0.14254482
941,0.16594557,0.1726325,0.1348803
942,0.16014594,0.18118967,0.15129025
943,0.17223513,0.17957819,0.17627639
944,0.17689842,0.17964087,0.15315032
945,0.18285288,0.177662,0.14897417
946,0.18212755,0.18693842,0.15978274
947,0.17356059,0.20301682,0.17749743
948,0.18892886,0.20424476,0.1744437
949,0.19634226,0.20526312,0.17066826
950,0.17594118,0.22839867,0.19176991
951,0.19869126,0.21741301,0.20121482
952,0.20714626,0.21891744,0.19893925
953,0.2003032,0.23065121,0.21205309
954,0.21381797,0.23184629,0.22240636
955,0.23679096,0.2325783,0.19651681
956,0.24802214,0.2427277,0.1933987
957,0.21709907,0.2751631,0.23095793
958,0.24165007,0.28734925,0.22463523
959,0.2515914,0.26299328,0.23570672
960,0.24910128,0.30478653,0.23437078
961,0.26966912,0.28138316,0.24067584
962,0.269415,0.31616846,0.24727805
963,0.26555467,0.33517098,0.25969917
964,0.28170514,0.31082395,0.28875875
965,0.29475632,0.35184747,0.27165428
966,0.33569524,0.31487843,0.30591753
967,0.35309717,0.34452426,0.3085987
968,0.36761084,0.37199163,0.3139073
969,0.3601642,0.3504232,0.35958192
970,0.3736881,0.3666167,0.37119108
971,0.37338063,0.41175616,0.36809847
972,0.35468388,0.45375538,0.36152935
973,0.40105045,0.43516412,0.41106057
974,0.46560067,0.54535306,0.3628228
975,0.45503658,0.50436294,0.44226524
976,0.5462818,0.52860236,0.51297253
977,0.47566015,0.51695454,0.51448005
978,0.45340416,0.50369954,0.53229415
979,0.5659596,0.53864914,0.61930525
980,0.7431071,0.74995655,0.6712229
981,0.7972753,0.8653529,0.6645848
982,0.8665451,0.86689484,0.81659913
983,0.82741386,0.87338024,0.7919488
984,1.0184455,1.1270585,0.8497476
985,1.4569113,1.4137632,1.3772943
986,1.15021,1.2217396,1.0415759
987,1.8220114,1.922155,1.6055664
988,1.006637,1.0858549,1.0278211
989,2.7031248,2.7640212,2.51736
990,3.6690586,3.7330787,3.4438038
991,4.524027,4.4482393,4.4470577
992,17.177649,17.791443,15.93084
993,22.427195,22.399961,21.698414
994,10.557475,10.659425,10.107197
995,4.4712625,4.67161,4.123739
996,2.7051332,2.8621564,2.4550767
997,2.598282,2.4246912,2.6464784
998,1.7334615,1.8347601,1.568797
999,1.2942922,1.2682606,1.297578
1000,1.3355314,1.4559183,1.1447779
1001,0.95313936,0.95936424,0.95663565
1002,1.0378045,0.98504305,1.0279124
1003,0.97015214,0.98429114,0.8722175
1004,0.75374323,0.809363,0.69249094
1005,0.7455451,0.7920367,0.6613468
1006,0.8517227,0.81324095,0.74511856
1007,0.7683398,0.7140993,0.69066316
1008,0.64076215,0.62277526,0.58379024
1009,0.5584266,0.6169382,0.46880832
1010,0.5271676,0.48561916,0.5371143
1011,0.45951858,0.45359233,0.48982152
1012,0.52044183,0.471169,0.4716457
1013,0.4690141,0.43202758,0.44344482
1014,0.43430862,0.4439158,0.38559696
1015,0.40829113,0.43941113,0.34819722
1016,0.39415044,0.40590438,0.35468087
1017,0.3357101,0.3883053,0.3478212
1018,0.33453923,0.36066526,0.3391839
1019,0.36020756,0.34021538,0.3149275
1020,0.3242263,0.3016693,0.3361924
1021,0.3564836,0.29514384,0.3038689
1022,0.32017383,0.28434965,0.31842557
1023,0.2971889,0.2865442,0.29292837
1024,0.2964614,0.2877767,0.26909918
1025,0.26725364,0.2772419,0.2807632
1026,0.28717163,0.25960425,0.242337
1027,0.2589287,0.2628806,0.26049906
1028,0.26019582,0.23923962,0.24850005
1029,0.24591926,0.26167837,0.23031346
1030,0.23121159,0.2574623,0.2322943
1031,0.25018463,0.2256711,0.21792261
1032,0.25838822,0.20588727,0.18203405
1033,0.22077551,0.23063314,0.21358687
1034,0.21033183,0.22587946,0.21651323
1035,0.21487924,0.20484866,0.20660536
1036,0.20679362,0.20933582,0.20298192
1037,0.20115381,0.20518793,0.20313817
1038,0.19685106,0.20224573,0.194985
1039,0.18735813,0.20217748,0.18937442
1040,0.18723169,0.19162466,0.18534133
1041,0.1914384,0.1812635,0.17253987
1042,0.17444688,0.19608803,0.18371215
1043,0.18339519,0.1718912,0.1685328
1044,0.18474956,0.16381456,0.16458532
1045,0.17363891,0.16671479,0.17792422
1046,0.18314956,0.15599467,0.15330817
1047,0.1748796,0.15588072,0.15724578
1048,0.1805511,0.15340531,0.14017598
1049,0.1698275,0.15202191,0.14626046
1050,0.16803923,0.14606878,0.14603904
1051,0.15728046,0.1465337,0.15603279
1052,0.15282787,0.15556471,0.13992083
1053,0.16235512,0.1419007,0.13580759
1054,0.14218058,0.1391991,0.15226771
1055,0.166606,0.16763763,0.09786809
1056,0.13546717,0.12747867,0.15466966
1057,0.12684123,0.13718659,0.13830933
1058,0.12409913,0.1314646,0.13871565
1059,0.13453019,0.11882,0.13838893
1060,0.12679723,0.12776572,0.1256137
1061,0.12187148,0.122422665,0.12875982
1062,0.12882434,0.1141298,0.12821561
1063,0.13447618,0.12196253,0.115208454
1064,0.10798535,0.10756384,0.12412668
1065,0.12871087,0.04902269,0.16851844
1066,0.112689376,0.1356116,0.08256257
1067,0.1218585,0.1371755,0.09844167
1068,0.11554346,0.116730735,0.09478591
1069,0.105308816,0.091371335,0.108191095
1070,0.095478356,0.07663291,0.09984504
1071,0.100344226,0.087909065,0.08402676
1072,0.08905362,0.09415903,0.0717893
1073,0.06057623,0.07412299,0.049897593
1074,0.27979407,0.26986638,0.2675523
1075,0.19760583,0.19211993,0.18280269
1076,0.15515411,0.14702746,0.1436444
1077,0.12560903,0.11389902,0.11261124
1078,0.13225365,0.119869106,0.12143774
1079,0.1285011,0.126969,0.11941851
1080,0.11231825,0.10648346,0.1046652
1081,0.107914835,0.10328785,0.09768592
1082,0.12200196,0.11663375,0.11368634
1083,0.11300623,0.11254682,0.11131166
1084,0.09809811,0.092230745,0.0929965
1085,0.11292886,0.10739296,0.110059425
1086,0.09754682,0.09832381,0.09174174
1087,0.100000575,0.0958464,0.08940769
1088,0.120794006,0.08896968,0.10810008
1089,0.11652538,0.10933891,0.09458615
1090,0.10980627,0.10048542,0.09403624
1091,0.09051081,0.07705666,0.0955681
1092,0.11336007,0.10427732,0.09220529
1093,0.11332826,0.1003533,0.096437916
1094,0.10838037,0.092696264,0.10123766
1095,0.11198897,0.094835125,0.10156898
1096,0.08692157,0.08384421,0.07783056
1097,0.09344432,0.07801656,0.09575479
1098,0.097195774,0.07734511,0.09984064
1099,0.088326626,0.07229505,0.09548496
1100,0.10118202,0.086101584,0.08882568
1101,0.089949265,0.077126965,0.0888108
1102,0.1028163,0.08989816,0.08181685
1103,0.09719703,0.08998811,0.074171774
1104,0.09269263,0.08575824,0.080096275
1105,0.094133325,0.08973765,0.071646065
1106,0.08867096,0.07978676,0.080672555
1107,0.0908953,0.08020219,0.07947601
1108,0.08700285,0.07373937,0.08350306
1109,0.0899902,0.07749005,0.0780578
1110,0.0898656,0.073382944,0.07839822
1111,0.08691366,0.06969264,0.082792975
1112,0.08331156,0.07723778,0.07680037
1113,0.09284491,0.072035335,0.074176885
1114,0.09949547,0.07023752,0.064868115
1115,0.07711751,0.0721459,0.0823688
1116,0.07761094,0.07345271,0.087619506
1117,0.08597561,0.06190241,0.08156992
1118,0.081442565,0.07037574,0.087736696
1119,0.07674156,0.06514907,0.07972474
1120,0.08094144,0.06437338,0.07209704
1121,0.08226757,0.063866384,0.06999644
1122,0.079251595,0.06180196,0.067648254
1123,0.078199364,0.06535864,0.0755457
1124,0.07586003,0.06476559,0.074093156
1125,0.070336565,0.07088713,0.071378544
1126,0.081247166,0.0635483,0.07315635
1127,0.08227792,0.063698545,0.06853805
1128,0.070381,0.06339703,0.06937679
1129,0.08318115,0.056442514,0.059560105
1130,0.068529256,0.06630518,0.07948485
1131,0.06458951,0.060495492,0.0698437
1132,0.07492061,0.063603826,0.06934741
1133,0.067829765,0.066322856,0.07295302
1134,0.082350105,0.059915245,0.06382506
1135,0.07547112,0.062309805,0.062300324
1136,0.07290653,0.056733444,0.06578383
1137,0.07077528,0.062487204,0.06687129
1138,0.083656326,0.06683723,0.036221012
1139,0.083622985,0.04322931,0.0673613
1140,0.07755505,0.055265926,0.061016407
1141,0.07031628,0.04714527,0.0695787
1142,0.0756268,0.055804458,0.056926943
1143,0.07751667,0.05589173,0.056112297
1144,0.07700744,0.028207494,0.07806639
1145,0.08864345,0.07242695,0.034248404
1146,0.049864125,0.05485088,0.109773405
1147,0.07635446,0.06438485,0.05285989
1148,0.0738036,0.05348994,0.04642997
1149,0.0503435,0.057472132,0.07438572
1150,0.14213924,0.050719,0.02630361
1151,0.07472683,0.0928209,0.13207427
1152,0.06429458,0.037376955,0.056680094
1153,0.050056193,0.1041315,0.10780949
1154,0.039308332,0.04544372,0.055429377
1155,0.086265184,0.108055316,0.112581275
1156,0.10462143,0.06795227,0.06926548
1157,0.08796477,0.050226055,0.05611095
1158,0.14385164,0.016885197,0.020607095
1159,0.13953115,0.10194346,0.12140738
1160,0.06489859,0.12134094,0.12969033
1161,0.033043105,0.090815894,0.099767424
1162,0.06088481,0.06322637,0.061378982
1163,0.069960296,0.05459603,0.07202823
1164,0.046828397,0.063733794,0.08013501
1165,0.04610928,0.073609516,0.07942657
1166,0.050219674,0.0629351,0.06739319
1167,0.07348288,0.044216294,0.05985822
1168,0.062387217,0.054398917,0.07482432
1169,0.05665196,0.053753737,0.07369937
1170,0.061207935,0.054590657,0.06452466
1171,0.059986863,0.04542598,0.06025916
1172,0.061859082,0.051269382,0.07027655
1173,0.052404016,0.055791568,0.067965195
1174,0.05399408,0.05855668,0.059126582
1175,0.0579557,0.055960085,0.060518276
1176,0.0631992,0.050147604,0.060155597
1177,0.060108885,0.047060918,0.057780527
1178,0.060939193,0.048634704,0.065028585
1179,0.056028467,0.052171014,0.058605578
1180,0.057992492,0.05045351,0.059883587
1181,0.057079423,0.047261804,0.05708835
1182,0.057994418,0.046302274,0.0570228
1183,0.06251541,0.05095307,0.058406107
1184,0.0628038,0.047310468,0.057305828
1185,0.061506383,0.04605279,0.060128946
1186,0.06363249,0.04539342,0.05964337
1187,0.060502194,0.043598745,0.06165011
1188,0.060288906,0.045915604,0.05747591
1189,0.059498146,0.045773193,0.058137182
1190,0.058573954,0.04534821,0.056043565
1191,0.060326368,0.044611827,0.056883696
1192,0.060133897,0.047318697,0.05382221
1193,0.062196538,0.046379562,0.06101226
1194,0.059660822,0.04195079,0.057100132
1195,0.06342603,0.047828346,0.05829924
1196,0.066993065,0.04337297,0.060719017
1197,0.071637735,0.054814443,0.065544896
1198,0.08007781,0.05245542,0.07206789
1199,0.09413761,0.062187314,0.080597416
1200,0.075285144,0.036031254,0.05683728
1201,0.15883952,0.19619234,0.17397928
1202,0.022295114,0.013242216,0.003136598
1203,0.03185294,0.035849188,0.04121192
1204,0.038531106,0.029866245,0.043944817
1205,0.048472658,0.03472367,0.047710318
1206,0.025930442,0.053283162,0.03508716
1207,0.04705439,0.030073185,0.045976173
1208,0.044866815,0.030151037,0.04210323
1209,0.04700609,0.035925295,0.04357495
1210,0.0438006,0.032592665,0.045085248
1211,0.046421614,0.03415017,0.04519885
1212,0.043878075,0.032264657,0.04594824
1213,0.050835583,0.038410313,0.04781329
1214,0.049870715,0.039897513,0.04760339
1215,0.045508638,0.03124775,0.04667877
1216,0.046805985,0.034743585,0.047910698
1217,0.046190865,0.031453736,0.0466554
1218,0.047019485,0.033150762,0.046809077
1219,0.04643892,0.03180547,0.046965387
1220,0.046416182,0.030426206,0.04720183
1221,0.04690287,0.032439277,0.04681534
1222,0.04619647,0.030711874,0.04648036
1223,0.04688818,0.030394563,0.044633117
1224,0.046369433,0.031305194,0.04602668
1225,0.046463642,0.027910247,0.045523595
1226,0.04675434,0.030864224,0.04479229
1227,0.048871532,0.02377617,0.045126595
1228,0.047432356,0.029175343,0.045245275
1229,0.04203004,0.033704802,0.04368283
1230,0.04562609,0.029547496,0.04310595
1231,0.043930233,0.030771455,0.04376104
1232,0.0449168,0.026261432,0.043544162
1233,0.04373726,0.03089977,0.04063937
1234,0.041742247,0.025932854,0.044761106
1235,0.029680138,0.010765662,0.033859283
1236,0.05823105,0.040475417,0.06114831
1237,0.0493961,0.03476317,0.058894683
1238,0.043201905,0.028979616,0.05481317
1239,0.031166656,0.04109958,0.04308281
1240,0.12005289,0.07928462,0.13379611
1241,0.15657523,0.1646837,0.117470175
1242,0.109211445,0.08340061,0.08090213
1243,0.07820015,0.03900774,0.060849305
1244,0.06360627,0.033457253,0.05355701
1245,0.05448673,0.03689857,0.043793395
1246,0.05594674,0.02990688,0.04971815
1247,0.053439874,0.03040117,0.04645703
1248,0.056809437,0.029840985,0.05097806
1249,0.052908175,0.02685685,0.043627955
1250,0.05251725,0.03018525,0.047360357
1251,0.05193779,0.029786756,0.04818357
1252,0.05303921,0.030617025,0.04932389
1253,0.053072598,0.029205143,0.047511373
1254,0.053111475,0.02950764,0.049932525
1255,0.052768722,0.029297445,0.046227552
1256,0.051411957,0.026280921,0.047603663
1257,0.050919168,0.027936561,0.04498228
1258,0.049908806,0.02094298,0.044428702
1259,0.04587095,0.024725625,0.044525366
1260,0.047090806,0.021955367,0.043964297
1261,0.04866153,0.02017131,0.044366293
1262,0.04886402,0.021859644,0.046077266
1263,0.05046472,0.0250246,0.048622016
1264,0.050536703,0.026710337,0.04830762
1265,0.05087448,0.02237577,0.0483561
1266,0.046943627,0.016162774,0.046099383
1267,0.04428126,0.019781098,0.04489761
1268,0.044957772,0.02030084,0.052598484
1269,0.052233316,0.027215278,0.052310266
1270,0.04866283,0.029795526,0.047294598
1271,0.049640458,0.0205745,0.048942804
1272,0.04351664,0.0213506,0.04903965
1273,0.053827308,0.018092278,0.05502856
1274,0.05703071,0.032037616,0.046501532
1275,0.03732912,0.017946754,0.0435435
1276,0.038868953,0.020156037,0.057071723
1277,0.04983137,0.028419508,0.041508812
1278,0.06959489,0.01697606,0.058546018
1279,0.05853682,0.020469971,0.038781323
1280,0.036754202,0.0102440845,0.070644416
1281,0.06888441,0.027146483,0.086732365
1282,0.12035549,0.059821106,0.08263986
1283,0.12231119,0.08703935,0.035986103
1284,0.04378466,0.039250176,0.046859104
1285,0.054719966,0.031784736,0.045891736
1286,0.053981394,0.042828232,0.05289201
1287,0.05206963,0.09510571,0.017984668
1288,0.025803044,0.016614353,0.07939666
1289,0.084668,0.06891957,0.014883284
1290,0.079128966,0.075887285,0.04870693
1291,0.118254796,0.06295191,0.053179875
1292,0.021575242,0.03399966,0.0667241
1293,0.055571813,0.014579199,0.036541738
1294,0.04969666,0.021055875,0.048056923
1295,0.056665752,0.05593249,0.05658359
1296,0.074430175,0.0139912665,0.034014985
1297,0.06391643,0.04258857,0.04341673
1298,0.054922737,0.011255157,0.04267375
1299,0.053884156,0.018471144,0.037871603
1300,0.053136252,0.025060065,0.04244896
1301,0.055981338,0.015077094,0.039286915
1302,0.05720745,0.022653911,0.04160992
1303,0.05157724,0.030810645,0.036470033
1304,0.04096322,0.009191001,0.05081493
1305,0.052388556,0.018617665,0.04079643
1306,0.051983356,0.015604667,0.03838024
1307,0.05319744,0.015179054,0.04120559
1308,0.0430519,0.017398322,0.04776649
1309,0.050671052,0.017854003,0.04376587
1310,0.0439131,0.021272141,0.044006996
1311,0.050838325,0.009319418,0.046589278
1312,0.057947922,0.02053263,0.036055118
1313,0.047920253,0.015854286,0.043557595
1314,0.05664126,0.010622264,0.040698644
1315,0.052352224,0.014934613,0.04222878
1316,0.043412175,0.00719355,0.037157163
1317,0.05649747,0.024869151,0.049882293
1318,0.057024557,0.020044828,0.045095604
1319,0.055570222,0.017909594,0.040886343
1320,0.056488488,0.0155523475,0.04242014
1321,0.054783132,0.015839035,0.04582992
1322,0.053801563,0.01842844,0.046246067
1323,0.05590672,0.015026022,0.047734156
1324,0.057467993,0.0144202355,0.040802635
1325,0.05197325,0.014577031,0.04824899
1326,0.05520271,0.010999766,0.04111466
1327,0.06510731,0.0046293577,0.031434793
1328,0.054336667,0.015109981,0.04477274
1329,0.04945037,0.01748914,0.047857713
1330,0.056891505,0.01311604,0.04555414
1331,0.0562747,0.0097512975,0.04323542
1332,0.054015532,0.015447962,0.04396004
1333,0.053648107,0.015061188,0.04593753
1334,0.055337302,0.014238984,0.042976215
1335,0.054920994,0.012920698,0.04377876
1336,0.05654615,0.014464434,0.0400395
1337,0.05687338,0.013733603,0.047289763
1338,0.057868633,0.01191315,0.042346966
1339,0.05938782,0.009844291,0.04843336
1340,0.053873077,0.016425874,0.055024087
1341,0.060105264,0.006553883,0.048348933
1342,0.054516647,0.014490728,0.05715295
1343,0.059624128,0.010367166,0.051120885
1344,0.055374257,0.015868193,0.046647888
1345,0.05441498,0.021183478,0.04075425
1346,0.07148003,0.012630812,0.05272721
1347,0.061414614,0.013666136,0.047911342
1348,0.06001905,0.021164713,0.042563524
1349,0.056843936,0.018353749,0.04482989
1350,0.051811554,0.009524713,0.054923408
1351,0.06304904,0.024502777,0.04329752
1352,0.062145658,0.020015918,0.04609574
1353,0.060300022,0.008769031,0.057632346
1354,0.049472515,0.011197954,0.04116111
1355,0.053559165,0.013335704,0.046628162
1356,0.06406502,0.013028378,0.05801992
1357,0.055522367,0.009632372,0.04866673
1358,0.06722587,0.019790811,0.057559427
1359,0.066267826,0.020888781,0.05286246
1360,0.05745069,0.014273195,0.04516334
1361,0.06512262,0.017365906,0.055360205
1362,0.07244779,0.026260415,0.060148805
1363,0.070248954,0.01715055,0.05661779
1364,0.065970354,0.023153687,0.051030923
1365,0.082302,0.03809791,0.07057048
1366,0.09092888,0.03980658,0.07862423
1367,0.08819669,0.028536253,0.082712226
1368,0.084181264,0.14337322,0.09144865
1369,0.059026785,0.022719916,0.054116484
1370,0.04775186,0.014349139,0.04119662
1371,0.045021456,0.011991173,0.04498015
1372,0.057450183,0.010749482,0.048409943
1373,0.063531145,0.020968078,0.04945978
1374,0.060011767,0.021922212,0.050669976
1375,0.055452663,0.0029178904,0.049977988
1376,0.06304597,0.032504067,0.0838455
1377,0.065258615,0.025671743,0.04878268
1378,0.07690739,0.028731782,0.056809034
1379,0.06485385,0.01753276,0.059155494
1380,0.063680366,0.021251136,0.056660295
1381,0.069568954,0.022497265,0.056163773
1382,0.070449874,0.019455183,0.06271378
1383,0.06652317,0.025383418,0.058156177
1384,0.072852805,0.027875667,0.059358
1385,0.07834151,0.026200008,0.06477099
1386,0.096366465,0.054416694,0.04713682
1387,0.072078146,0.018593889,0.07707741
1388,0.08589918,0.031573378,0.06256391
1389,0.077275455,0.03209537,0.064966194
1390,0.080573216,0.024223264,0.07244471
1391,0.08492842,0.030157138,0.062183212
1392,0.08335838,0.032286923,0.06606265
1393,0.08636083,0.03281223,0.0656109
1394,0.07987059,0.03261363,0.0754966
1395,0.08324447,0.034543768,0.07310768
1396,0.07734896,0.03821228,0.08241046
1397,0.082127534,0.039605655,0.069941804
1398,0.08729385,0.04758119,0.07522737
1399,0.08426247,0.053800344,0.078226574
1400,0.09100173,0.04124926,0.07569437
1401,0.08660199,0.047520597,0.08321075
1402,0.09024701,0.05080271,0.081497125
1403,0.096054494,0.048125777,0.08330826
1404,0.097233534,0.047556918,0.08681211
1405,0.09863946,0.04886593,0.08538175
1406,0.10251963,0.050043207,0.0839023
1407,0.09986843,0.057840504,0.0895841
1408,0.10816787,0.053910837,0.08576635
1409,0.120086126,0.045070305,0.076951794
1410,0.10729904,0.06299897,0.103023306
1411,0.10001641,0.073174626,0.105713814
1412,0.11387514,0.06565214,0.100354575
1413,0.12199891,0.05816185,0.10674624
1414,0.118423484,0.071629204,0.109035894
1415,0.12889327,0.06787919,0.1013857
1416,0.119244464,0.078983545,0.1218415
1417,0.13511643,0.07841746,0.111378275
1418,0.13445029,0.076931484,0.12415789
1419,0.1449645,0.079330586,0.12801841
1420,0.15023592,0.08892167,0.117308594
1421,0.13106388,0.09880119,0.13565639
1422,0.14954452,0.11555327,0.12206416
1423,0.13723479,0.1209525,0.14137773
1424,0.15161699,0.12646458,0.14114812
1425,0.18102463,0.1285437,0.14252663
1426,0.17849585,0.13413127,0.14645293
1427,0.19159384,0.12814644,0.17217325
1428,0.20326698,0.1259822,0.19121017
1429,0.21063109,0.14671199,0.19071479
